id,price_id,min_quantity,max_quantity,tier_price,created_at,updated_at
,47,100000,200000,0.1532,"2026-04-09 20:05:00",
,49,1000,10999,0.1960,"2026-04-09 20:05:00",
,49,11000,49999,0.1889,"2026-04-09 20:05:00",
,49,50000,99999,0.1817,"2026-04-09 20:05:00",
,49,100000,200000,0.1674,"2026-04-09 20:05:00",
,50,1000,10999,0.2143,"2026-04-09 20:05:00",
,50,11000,49999,0.2075,"2026-04-09 20:05:00",
,50,50000,99999,0.2006,"2026-04-09 20:05:00",
,50,100000,200000,0.1868,"2026-04-09 20:05:00",
,52,1000,10999,0.1824,"2026-04-09 20:05:00",
,52,11000,49999,0.1755,"2026-04-09 20:05:00",
,52,50000,99999,0.1686,"2026-04-09 20:05:00",
,52,100000,200000,0.1549,"2026-04-09 20:05:00",
,53,1000,10999,0.2143,"2026-04-09 20:05:00",
,53,11000,49999,0.2075,"2026-04-09 20:05:00",
,53,50000,99999,0.2006,"2026-04-09 20:05:00",
,53,100000,200000,0.1868,"2026-04-09 20:05:00",
,55,1000,10999,0.2252,"2026-04-09 20:05:00",
,55,11000,49999,0.2183,"2026-04-09 20:05:00",
,55,50000,99999,0.2114,"2026-04-09 20:05:00",
,55,100000,200000,0.1977,"2026-04-09 20:05:00",
,56,1000,10999,0.2114,"2026-04-09 20:05:00",
,56,11000,49999,0.2046,"2026-04-09 20:05:00",
,56,50000,99999,0.1977,"2026-04-09 20:05:00",
,56,100000,200000,0.1839,"2026-04-09 20:05:00",
,57,1000,10999,0.2114,"2026-04-09 20:05:00",
,57,11000,49999,0.2046,"2026-04-09 20:05:00",
,57,50000,99999,0.1977,"2026-04-09 20:05:00",
,57,100000,200000,0.1839,"2026-04-09 20:05:00",
,58,1000,10999,0.1721,"2026-04-09 20:05:00",
,58,11000,49999,0.1652,"2026-04-09 20:05:00",
,58,50000,99999,0.1583,"2026-04-09 20:05:00",
,58,100000,200000,0.1445,"2026-04-09 20:05:00",
,59,1000,10999,0.1571,"2026-04-09 20:05:00",
,59,11000,49999,0.1461,"2026-04-09 20:05:00",
,59,50000,99999,0.1351,"2026-04-09 20:05:00",
