"id","price_id","min_quantity","max_quantity","tier_price","created_at","updated_at"
"","93","1000","10999","25.41","2026-04-09 20:05:00",""
"","93","11000","49999","24.65","2026-04-09 20:05:00",""
"","93","50000","99999","23.9","2026-04-09 20:05:00",""
"","93","100000","200000","22.38","2026-04-09 20:05:00",""
"","94","1000","10999","25.41","2026-04-09 20:05:00",""
"","94","11000","49999","24.65","2026-04-09 20:05:00",""
"","94","50000","99999","23.9","2026-04-09 20:05:00",""
"","94","100000","200000","22.38","2026-04-09 20:05:00",""
"","95","1000","10999","24.86","2026-04-09 20:05:00",""
"","95","11000","49999","24.1","2026-04-09 20:05:00",""
"","95","50000","99999","23.35","2026-04-09 20:05:00",""
"","95","100000","200000","21.83","2026-04-09 20:05:00",""
"","96","1000","10999","24.86","2026-04-09 20:05:00",""
"","96","11000","49999","24.1","2026-04-09 20:05:00",""
"","96","50000","99999","23.35","2026-04-09 20:05:00",""
"","96","100000","200000","21.83","2026-04-09 20:05:00",""
"","97","1000","10999","27.03","2026-04-09 20:05:00",""
"","97","11000","49999","26.31","2026-04-09 20:05:00",""
"","97","50000","99999","25.59","2026-04-09 20:05:00",""
"","97","100000","200000","24.16","2026-04-09 20:05:00",""
"","98","1000","10999","26.14","2026-04-09 20:05:00",""
"","98","11000","49999","25.42","2026-04-09 20:05:00",""
"","98","50000","99999","24.7","2026-04-09 20:05:00",""
"","98","100000","200000","23.27","2026-04-09 20:05:00",""
"","99","1000","10999","26.2","2026-04-09 20:05:00",""
"","99","11000","49999","25.48","2026-04-09 20:05:00",""
"","99","50000","99999","24.77","2026-04-09 20:05:00",""
"","99","100000","200000","23.33","2026-04-09 20:05:00",""
"","100","1000","10999","27.62","2026-04-09 20:05:00",""
"","100","11000","49999","26.93","2026-04-09 20:05:00",""
"","100","50000","99999","26.24","2026-04-09 20:05:00",""
"","100","100000","200000","24.86","2026-04-09 20:05:00",""
"","101","1000","10999","27.29","2026-04-09 20:05:00",""
"","101","11000","49999","26.6","2026-04-09 20:05:00",""
"","101","50000","99999","25.91","2026-04-09 20:05:00",""
"","101","100000","200000","24.53","2026-04-09 20:05:00",""
"","102","1000","10999","27.29","2026-04-09 20:05:00",""
"","102","11000","49999","26.6","2026-04-09 20:05:00",""
"","102","50000","99999","25.91","2026-04-09 20:05:00",""
"","102","100000","200000","24.53","2026-04-09 20:05:00",""
"","103","1000","10999","22.55","2026-04-09 20:05:00",""
"","103","11000","49999","21.85","2026-04-09 20:05:00",""
"","103","50000","99999","21.15","2026-04-09 20:05:00",""
"","103","100000","200000","19.74","2026-04-09 20:05:00",""
"","104","1000","10999","23.98","2026-04-09 20:05:00",""
"","104","11000","49999","23.3","2026-04-09 20:05:00",""
"","104","50000","99999","22.61","2026-04-09 20:05:00",""
"","104","100000","200000","21.23","2026-04-09 20:05:00",""
"","105","1000","10999","22.61","2026-04-09 20:05:00",""
"","105","11000","49999","21.92","2026-04-09 20:05:00",""
"","105","50000","99999","21.23","2026-04-09 20:05:00",""
"","105","100000","200000","19.85","2026-04-09 20:05:00",""
"","106","1000","10999","22.61","2026-04-09 20:05:00",""
"","106","11000","49999","21.92","2026-04-09 20:05:00",""
"","106","50000","99999","21.23","2026-04-09 20:05:00",""
"","106","100000","200000","19.85","2026-04-09 20:05:00",""
"","107","1000","10999","22.61","2026-04-09 20:05:00",""
"","107","11000","49999","21.92","2026-04-09 20:05:00",""
"","107","50000","99999","21.23","2026-04-09 20:05:00",""
"","107","100000","200000","19.85","2026-04-09 20:05:00",""
"","108","1000","10999","22.61","2026-04-09 20:05:00",""
"","108","11000","49999","21.92","2026-04-09 20:05:00",""
"","108","50000","99999","21.23","2026-04-09 20:05:00",""
"","108","100000","200000","19.85","2026-04-09 20:05:00",""
"","109","1000","10999","22.55","2026-04-09 20:05:00",""
"","109","11000","49999","21.85","2026-04-09 20:05:00",""
"","109","50000","99999","21.15","2026-04-09 20:05:00",""
"","109","100000","200000","19.74","2026-04-09 20:05:00",""
"","110","1000","10999","22.59","2026-04-09 20:05:00",""
"","110","11000","49999","21.86","2026-04-09 20:05:00",""
"","110","50000","99999","21.13","2026-04-09 20:05:00",""
"","110","100000","200000","19.67","2026-04-09 20:05:00",""
"","111","1000","10999","23.44","2026-04-09 20:05:00",""
"","111","11000","49999","23.37","2026-04-09 20:05:00",""
"","111","50000","99999","23.3","2026-04-09 20:05:00",""
"","111","100000","200000","14.5","2026-04-09 20:05:00",""
"","112","1000","10999","15.14","2026-04-09 20:05:00",""
"","112","11000","49999","14.45","2026-04-09 20:05:00",""
"","112","50000","99999","13.77","2026-04-09 20:05:00",""
"","112","100000","200000","14.45","2026-04-09 20:05:00",""
"","113","1000","10999","23.59","2026-04-09 20:05:00",""
"","113","11000","49999","22.88","2026-04-09 20:05:00",""
"","113","50000","99999","22.16","2026-04-09 20:05:00",""
"","113","100000","200000","20.73","2026-04-09 20:05:00",""
"","114","1000","10999","23.98","2026-04-09 20:05:00",""
"","114","11000","49999","23.3","2026-04-09 20:05:00",""
"","114","50000","99999","22.61","2026-04-09 20:05:00",""
"","114","100000","200000","21.23","2026-04-09 20:05:00",""
"","115","1000","10999","22.55","2026-04-09 20:05:00",""
"","115","11000","49999","21.85","2026-04-09 20:05:00",""
